0.0706,0.3994,0.3288,0.0554,0.3364,0.281,0.047,0.6389,0.5919,0.088,0.329,0.2411,0.0307,0.6396,0.6089,0.0958,0.3281,0.2323,0.079,0.2959,0.2169,0.1039,0.2564,0.1525,0.0711
0.0711,0.2148,0.1437,0.08,0.3281,0.2481,0.064,0.56,0.496,0.1039,0.2161,0.1121,0.1047,0.6568,0.5521,0.0954,0.2551,0.1597,0.0799,0.2801,0.2002,0.0962,0.2003,0.1041,0.0956
0.1115,0.2552,0.1437,0.0719,0.4,0.3281,0.0561,0.6397,0.5836,0.1039,0.2161,0.1122,0.0798,0.4812,0.4014,0.1105,0.2811,0.1706,0.0857,0.2624,0.1767,0.0712,0.2154,0.1442,0.088
0.0709,0.3992,0.3283,0.0554,0.2962,0.2408,0.0554,0.5682,0.5128,0.1112,0.3045,0.1933,0.0867,0.575,0.4883,0.1039,0.2728,0.169,0.0793,0.2492,0.17,0.0776,0.2067,0.1291,0.0704
0.0803,0.3685,0.2882,0.0797,0.3033,0.2236,0.056,0.5376,0.4815,0.1026,0.2628,0.1602,0.1042,0.5367,0.4326,0.0871,0.256,0.1689,0.0789,0.2485,0.1696,0.0704,0.2154,0.145,0.0714
0.0547,0.3443,0.2896,0.0628,0.2641,0.2013,0.0705,0.5198,0.4493,0.087,0.1916,0.1046,0.0789,0.5352,0.4563,0.1125,0.2886,0.1761,0.0794,0.2887,0.2093,0.0786,0.2561,0.1775,0.0704
0.0547,0.5508,0.4961,0.0801,0.3128,0.2326,0.0632,0.4804,0.4172,0.103,0.2882,0.1852,0.1107,0.5678,0.4571,0.0952,0.2881,0.193,0.0786,0.2785,0.1999,0.0803,0.2174,0.137,0.0867
0.0637,0.4406,0.3768,0.0557,0.2403,0.1845,0.0629,0.4232,0.3603,0.0876,0.2173,0.1297,0.1023,0.4784,0.376,0.0718,0.2495,0.1777,0.0625,0.224,0.1615,0.087,0.1752,0.0882,0.0872
0.0964,0.2324,0.136,0.0958,0.3364,0.2406,0.0795,0.5434,0.4638,0.1121,0.2009,0.0889,0.0949,0.4396,0.3447,0.1033,0.2001,0.0968,0.1034,0.2555,0.1521,0.0795,0.2164,0.1369,0.0795
0.056,0.448,0.392,0.0399,0.24,0.2001,0.056,0.472,0.4161,0.0879,0.192,0.1041,0.0559,0.464,0.4081,0.0799,0.184,0.1041,0.0799,0.2642,0.1843,0.0637,0.1518,0.0881,0.1119
0.0549,0.408,0.353,0.0551,0.2242,0.1691,0.071,0.5429,0.4718,0.1037,0.2334,0.1298,0.0785,0.4558,0.3773,0.0949,0.2076,0.1127,0.0792,0.2321,0.1529,0.0791,0.1836,0.1044,0.0954
0.0971,0.2876,0.1905,0.0909,0.2681,0.1772,0.0941,1.4982,1.404,0.0947,0.3063,0.2116,0.0799,1.5202,1.4404,0.0911,0.4325,0.3413,0.1164,0.8451,0.7287,0.1243,0.2845,0.1603,0.0978
0.0948,0.2518,0.1569,0.0912,0.2334,0.1422,0.0805,0.5851,0.5047,0.0679,0.5222,0.4543,0.0473,1.0209,0.9736,0.0846,0.4778,0.3932,0.0664,1.1085,1.0421,0.1041,0.2836,0.1795,0.1119
0.0852,0.243,0.1579,0.0916,0.258,0.1664,0.0775,0.5233,0.4458,0.078,0.2925,0.2144,0.0564,0.7481,0.6917,0.0714,0.2664,0.195,0.0702,0.6093,0.5391,0.0808,0.2076,0.1269,0.1116
0.072,0.26,0.1879,0.1022,0.2616,0.1593,0.0881,0.6318,0.5437,0.0769,0.2914,0.2145,0.0632,0.6705,0.6073,0.0778,0.3337,0.2559,0.0881,0.4032,0.3151,0.0778,0.2503,0.1725,0.0719
0.0793,0.2348,0.1555,0.1036,0.2609,0.1573,0.0894,0.5716,0.4821,0.0876,0.3141,0.2265,0.0803,0.6191,0.5388,0.0773,0.2581,0.1808,0.0705,0.3093,0.2388,0.0811,0.2252,0.1441,0.0748
0.0817,0.2772,0.1955,0.0785,0.2453,0.1668,0.0873,0.4803,0.3931,0.0824,0.304,0.2215,0.0814,0.9556,0.8742,0.0668,0.2602,0.1934,0.0621,0.4908,0.4287,0.0648,0.1975,0.1327,0.0791
0.0825,0.2521,0.1696,0.0895,0.2775,0.1879,0.0775,0.6132,0.5358,0.0816,0.2966,0.215,0.0716,0.5576,0.486,0.0834,0.276,0.1926,0.085,0.2688,0.1838,0.0689,0.2102,0.1412,0.0804
0.0741,0.2563,0.1821,0.1036,0.2963,0.1927,0.0783,0.5891,0.5108,0.0903,0.2872,0.1969,0.0728,0.7058,0.633,0.0762,0.2635,0.1872,0.0753,0.3048,0.2295,0.0725,0.2007,0.1282,0.0704
0.0641,0.2247,0.1606,0.1046,0.237,0.1324,0.097,0.4845,0.3876,0.0911,0.2714,0.1803,0.0923,0.9974,0.9052,0.0702,0.6275,0.5573,0.0582,0.4309,0.3728,0.0777,0.2612,0.1836,0.0628
0.0878,0.1359,0.0481,0.0719,0.168,0.0961,0.0485,1.144,1.0954,0.08,0.376,0.296,0.0799,0.712,0.6322,0.1287,0.3289,0.2002,0.0869,0.3351,0.2482,0.0886,0.1925,0.1039,0.088
0.096,0.1758,0.0799,0.0879,0.2481,0.1602,0.0718,0.6481,0.5763,0.0641,0.224,0.1599,0.0958,0.56,0.4642,0.0477,0.2798,0.2321,0.088,0.281,0.193,0.0549,0.2562,0.2013,0.087
0.0471,0.3517,0.3046,0.0714,0.2885,0.2171,0.0549,0.5834,0.5285,0.1035,0.2638,0.1603,0.0798,0.5054,0.4255,0.1184,0.3189,0.2006,0.0875,0.2965,0.209,0.0792,0.2564,0.1772,0.1028
0.0549,0.3349,0.28,0.064,0.281,0.217,0.055,0.5991,0.5441,0.12,0.272,0.152,0.0881,0.4809,0.3929,0.1034,0.2871,0.1837,0.0879,0.2811,0.1932,0.0713,0.2311,0.1598,0.0878
0.0545,0.3355,0.281,0.0633,0.24,0.1767,0.063,0.6231,0.5601,0.0879,0.2251,0.1372,0.0788,0.5432,0.4643,0.0957,0.2568,0.1611,0.0709,0.2883,0.2173,0.1191,0.2322,0.1131,0.1025
0.0632,0.3115,0.2484,0.0718,0.2531,0.1813,0.0583,0.5789,0.5206,0.0793,0.2236,0.1443,0.0801,0.5684,0.4883,0.0957,0.2566,0.1609,0.0948,0.2802,0.1855,0.0704,0.2077,0.1372,0.0949
0.064,0.3215,0.2575,0.0705,0.2467,0.1762,0.0558,0.6244,0.5686,0.1118,0.2567,0.1449,0.087,0.5281,0.441,0.0866,0.2242,0.1376,0.0868,0.2708,0.184,0.0637,0.193,0.1292,0.103
0.0477,0.36,0.3124,0.0639,0.248,0.1841,0.0561,0.5118,0.4558,0.0958,0.2481,0.1524,0.104,0.4877,0.3837,0.0959,0.2494,0.1534,0.063,0.2339,0.1709,0.0691,0.2059,0.1368,0.0872
0.0711,0.3276,0.2565,0.0551,0.2712,0.2161,0.0558,0.5521,0.4963,0.0717,0.2158,0.1441,0.1039,0.5128,0.4089,0.0954,0.2235,0.1281,0.0716,0.2331,0.1615,0.0865,0.216,0.1295,0.0705
0.0786,0.3428,0.2642,0.0639,0.2563,0.1924,0.064,0.5369,0.4729,0.111,0.2562,0.1451,0.0865,0.4786,0.3922,0.0962,0.2482,0.152,0.0959,0.2648,0.1689,0.0789,0.223,0.1441,0.0719
0.0716,0.3369,0.2652,0.0548,0.2395,0.1847,0.0791,0.5123,0.4332,0.0955,0.2079,0.1124,0.0948,0.5112,0.4164,0.1037,0.2238,0.1202,0.0957,0.2958,0.2001,0.0719,0.2162,0.1443,0.0716
0.0675,0.3876,0.3201,0.0763,0.2899,0.2136,0.0594,0.5917,0.5323,0.0783,0.2911,0.2128,0.0659,0.6073,0.5414,0.0927,0.2397,0.1471,0.089,0.3417,0.2527,0.0817,0.2046,0.1228,0.0658
0.0832,0.2622,0.179,0.0953,0.278,0.1827,0.0823,0.6265,0.5442,0.0781,0.6163,0.5382,0.063,0.6713,0.6083,0.0824,0.2803,0.1979,0.0745,0.3877,0.3132,0.0756,0.2374,0.1618,0.072
0.0934,0.2693,0.1759,0.0866,0.2592,0.1726,0.069,0.5056,0.4365,0.1003,0.3065,0.2062,0.0781,0.6087,0.5306,0.0645,0.2841,0.2197,0.062,0.2757,0.2138,0.0792,0.2422,0.163,0.0799
0.0587,0.2302,0.1715,0.0837,0.2574,0.1737,0.0673,0.5146,0.4473,0.0822,0.3051,0.2229,0.0567,0.6387,0.582,0.0519,0.7905,0.7386,0.0703,0.5549,0.4846,0.0787,0.2955,0.2168,0.0734
0.0718,0.2775,0.2056,0.0708,0.3102,0.2394,0.079,0.5618,0.4828,0.0832,0.3014,0.2182,0.0869,0.6044,0.5175,0.0731,0.2916,0.2185,0.0637,0.2782,0.2145,0.0723,0.2574,0.1851,0.0693
0.0734,0.3096,0.2362,0.0881,0.2997,0.2115,0.0748,0.5279,0.4531,0.1034,0.2804,0.1769,0.0805,0.5896,0.5091,0.0755,0.2707,0.1952,0.0652,0.5066,0.4415,0.0733,0.2413,0.168,0.0858
0.0833,0.261,0.1777,0.1013,0.2618,0.1605,0.0855,0.5159,0.4305,0.096,0.2725,0.1765,0.096,0.4846,0.3886,0.0882,0.2637,0.1755,0.0777,0.2395,0.1619,0.0875,0.2152,0.1276,0.0749
0.0734,0.2257,0.1523,0.0777,0.2548,0.1771,0.0664,0.5228,0.4564,0.0765,0.2959,0.2194,0.0729,0.6298,0.557,0.0817,0.297,0.2152,0.0634,0.3371,0.2737,0.065,0.2723,0.2072,0.0551
0.0651,0.273,0.208,0.0918,0.2706,0.1788,0.0859,0.5509,0.465,0.085,0.3056,0.2206,0.083,0.5894,0.5064,0.0861,0.2704,0.1843,0.0738,0.3132,0.2394,0.0611,0.2654,0.2043,0.0705
0.0954,0.2394,0.1441,0.072,0.2806,0.2087,0.055,0.5758,0.5208,0.0794,0.2967,0.2173,0.0949,0.576,0.481,0.0785,0.2722,0.1937,0.0706,0.2559,0.1853,0.0547,0.1997,0.145,0.0707
0.1041,0.2892,0.185,0.0629,0.2796,0.2167,0.0713,0.6964,0.6251,0.087,0.256,0.1691,0.1029,0.5985,0.4957,0.0879,0.2802,0.1923,0.0717,0.2718,0.2002,0.0719,0.2084,0.1365,0.0721
0.088,0.1441,0.0561,0.0639,0.2252,0.1613,0.0712,0.5762,0.5051,0.0946,0.2798,0.1852,0.0798,0.6162,0.5365,0.0867,0.3039,0.2172,0.0706,0.2879,0.2173,0.0628,0.2632,0.2004,0.0716
0.08,0.248,0.168,0.0639,0.2968,0.2329,0.0472,0.5284,0.4813,0.095,0.271,0.176,0.0798,0.4803,0.4005,0.0955,0.2404,0.1449,0.0552,0.2318,0.1766,0.0555,0.1842,0.1287,0.0632
0.1041,0.2004,0.0962,0.0712,0.3034,0.2322,0.0478,0.568,0.5201,0.0966,0.2335,0.1369,0.1024,0.4227,0.3202,0.1282,0.1926,0.0644,0.1196,0.3841,0.2644,0.0709,0.2159,0.145,0.055
0.1193,0.2,0.0807,0.071,0.2561,0.1851,0.1026,0.4881,0.3856,0.0951,0.2554,0.1603,0.103,0.2805,0.1775,0.1105,0.2309,0.1204,0.1114,0.2875,0.176,0.064,0.2251,0.1611,0.0711
0.0869,0.2,0.1131,0.071,0.2713,0.2003,0.0796,0.5363,0.4566,0.1354,0.264,0.1286,0.1111,0.3033,0.1922,0.1119,0.2977,0.1858,0.1107,0.3192,0.2084,0.0955,0.2562,0.1607,0.0793
0.1033,0.1754,0.0721,0.112,0.2724,0.1604,0.0712,0.3273,0.2561,0.1038,0.3366,0.2328,0.0795,0.2809,0.2014,0.0866,0.2638,0.1772,0.0786,0.2712,0.1926,0.0718,0.241,0.1692,0.0787
0.0796,0.2727,0.1931,0.0711,0.335,0.2639,0.0639,0.5604,0.4965,0.1121,0.2556,0.1435,0.0966,0.4729,0.3763,0.0954,0.2478,0.1524,0.0794,0.2805,0.201,0.055,0.1988,0.1438,0.072
0.0952,0.2881,0.1929,0.0547,0.2634,0.2087,0.0794,0.5998,0.5204,0.0792,0.3046,0.2254,0.1028,0.5427,0.4398,0.0877,0.2241,0.1364,0.0796,0.2481,0.1685,0.072,0.1933,0.1213,0.0708
0.0875,0.279,0.1914,0.0897,0.2912,0.2015,0.0962,0.5385,0.4423,0.0864,0.3201,0.2337,0.0863,0.5305,0.4442,0.0764,0.2689,0.1925,0.0715,0.2724,0.2008,0.081,0.1924,0.1114,0.071
0.0732,0.2331,0.1599,0.0857,0.2339,0.1482,0.0761,0.4415,0.3653,0.1015,0.2891,0.1876,0.0898,0.3932,0.3034,0.0978,0.2852,0.1874,0.115,0.3239,0.2089,0.0909,0.2222,0.1313,0.079
